Admit,Gender,Dept A,Dept B,Dept C,Dept D,Dept E,Dept F,Admit A,Admit B,Admit C,Admit D,Admit E,Admit F,Admit_Rate
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
0,0,0,0,1,0,0,0,0,0,0.350762527,0,0,0,0.3508
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
1,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
0,1,0,0,0,1,0,0,0,0,0,0.339646465,0,0,0.3396
